reporting_year,reporting_month,organization,action_as_per_source,enforcement_type,proactive_flag,topic,value,units,date,year,month,quarter,month_sin,month_cos,platform_avg_enforcement,topic_avg_enforcement,log_value,organization_encoded,action_as_per_source_encoded,enforcement_type_encoded,proactive_flag_encoded,topic_encoded,units_encoded
2022,11,facebook,Proactive Rate,content actioned,Proactive,violence and incitement,80.1,value in percentage,2022-11-01,2022,11,4,-0.5000000000000004,0.8660254037844384,114.48907967032967,125.37943925233645,4.395682961121367,0,15,1,0,38,3
2022,11,facebook,Content Actioned,content actioned,Unknown,violence and incitement,231.0,value in thousands,2022-11-01,2022,11,4,-0.5000000000000004,0.8660254037844384,114.48907967032967,125.37943925233645,5.44673737166631,0,10,1,1,38,4
2022,11,facebook,Proactive Rate,content actioned,Proactive,violent and graphic content,99.6,value in percentage,2022-11-01,2022,11,4,-0.5000000000000004,0.8660254037844384,114.48907967032967,278.27434782608697,4.611152257665639,0,15,1,0,39,3
2022,11,facebook,Content Actioned,content actioned,Unknown,violent and graphic content,1.2,value in millions,2022-11-01,2022,11,4,-0.5000000000000004,0.8660254037844384,114.48907967032967,278.27434782608697,0.7884573603642702,0,10,1,1,39,1
2022,12,facebook,Proactive Rate,content actioned,Proactive,adult nudity and sexual activity,97.8,value in percentage,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,191.13304347826087,4.593097604753822,0,15,1,0,1,3
2022,12,facebook,Content Actioned,content actioned,Unknown,adult nudity and sexual activity,1.9,value in millions,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,191.13304347826087,1.0647107369924282,0,10,1,1,1,1
2022,12,facebook,Proactive Rate,content actioned,Proactive,bullying and harassment,66.2,value in percentage,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,197.25565217391306,4.207673247529104,0,15,1,0,3,3
2022,12,facebook,Content Actioned,content actioned,Unknown,bullying and harassment,244.3,value in thousands,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,197.25565217391306,5.502481951264444,0,10,1,1,3,4
2022,12,facebook,Proactive Rate,content actioned,Proactive,child endangerment - nudity and physical abuse,99.1,value in percentage,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,109.2233644859813,4.6061696863211745,0,15,1,0,5,3
2022,12,facebook,Content Actioned,content actioned,Unknown,child endangerment - nudity and physical abuse,151.4,value in thousands,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,109.2233644859813,5.026508643252546,0,10,1,1,5,4
2022,12,facebook,Proactive Rate,content actioned,Proactive,child endangerment - sexual exploitation,99.6,value in percentage,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,194.28551401869157,4.611152257665639,0,15,1,0,6,3
2022,12,facebook,Content Actioned,content actioned,Unknown,child endangerment - sexual exploitation,397.1,value in thousands,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,194.28551401869157,5.986703230006271,0,10,1,1,6,4
2022,12,facebook,Proactive Rate,content actioned,Proactive,dangerous organizations and individuals: organized hate,97.3,value in percentage,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,55.39217391304348,4.5880240271531205,0,15,1,0,11,3
2022,12,facebook,Content Actioned,content actioned,Unknown,dangerous organizations and individuals: organized hate,6.2,value in thousands,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,55.39217391304348,1.9740810260220096,0,10,1,1,11,4
2022,12,facebook,Proactive Rate,content actioned,Proactive,dangerous organizations and individuals: terrorism,98.9,value in percentage,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,98.71608695652174,4.604169685654508,0,15,1,0,12,3
2022,12,facebook,Content Actioned,content actioned,Unknown,dangerous organizations and individuals: terrorism,106.0,value in thousands,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,98.71608695652174,4.672828834461906,0,10,1,1,12,4
2022,12,facebook,Proactive Rate,content actioned,Proactive,hate speech,68.1,value in percentage,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,362.6427983539094,4.235554730773624,0,15,1,0,14,3
2022,12,facebook,Content Actioned,content actioned,Unknown,hate speech,77.5,value in thousands,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,362.6427983539094,4.363098624788362,0,10,1,1,14,4
2022,12,facebook,Proactive Rate,content actioned,Proactive,regulated goods: drugs,99.0,value in percentage,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,68.04292035398231,4.605170185988092,0,15,1,0,27,3
2022,12,facebook,Content Actioned,content actioned,Unknown,regulated goods: drugs,12.2,value in thousands,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,68.04292035398231,2.580216829592325,0,10,1,1,27,4
2022,12,facebook,Proactive Rate,content actioned,Proactive,regulated goods: firearms,98.3,value in percentage,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,65.43859649122807,4.598145571051127,0,15,1,0,28,3
2022,12,facebook,Content Actioned,content actioned,Unknown,regulated goods: firearms,15.0,value in thousands,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,65.43859649122807,2.772588722239781,0,10,1,1,28,4
2022,12,facebook,Proactive Rate,content actioned,Proactive,spam,99.4,value in percentage,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,108699.60666666667,4.609162207257629,0,15,1,0,32,3
2022,12,facebook,Content Actioned,content actioned,Unknown,spam,17.9,value in millions,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,108699.60666666667,2.9391619220655967,0,10,1,1,32,1
2022,12,facebook,Proactive Rate,content actioned,Proactive,suicide and self-injury,99.1,value in percentage,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,167.38962264150942,4.6061696863211745,0,15,1,0,33,3
2022,12,facebook,Content Actioned,content actioned,Unknown,suicide and self-injury,369.4,value in thousands,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,167.38962264150942,5.914583502772024,0,10,1,1,33,4
2022,12,facebook,Proactive Rate,content actioned,Proactive,violence and incitement,80.0,value in percentage,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,125.37943925233645,4.394449154672439,0,15,1,0,38,3
2022,12,facebook,Content Actioned,content actioned,Unknown,violence and incitement,268.7,value in thousands,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,125.37943925233645,5.597310230145684,0,10,1,1,38,4
2022,12,facebook,Proactive Rate,content actioned,Proactive,violent and graphic content,99.5,value in percentage,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,278.27434782608697,4.61015772749913,0,15,1,0,39,3
2022,12,facebook,Content Actioned,content actioned,Unknown,violent and graphic content,1.1,value in millions,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,114.48907967032967,278.27434782608697,0.7419373447293773,0,10,1,1,39,1
2022,1,google,Number of removal actions as a result of automated detection,content removed,Proactive,all,401374.0,value in absolute number,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,702895.2105263158,1307167.0,12.902651431391815,1,13,2,0,2,0
2022,2,google,Number of removal actions as a result of automated detection,content removed,Proactive,all,338938.0,value in absolute number,2022-02-01,2022,2,1,0.8660254037844386,0.5000000000000001,702895.2105263158,1307167.0,12.733575429168313,1,13,2,0,2,0
2022,3,google,Number of removal actions as a result of automated detection,content removed,Proactive,all,402826.0,value in absolute number,2022-03-01,2022,3,1,1.0,6.123233995736766e-17,702895.2105263158,1307167.0,12.90626246836459,1,13,2,0,2,0
2022,4,google,Number of removal actions as a result of automated detection,content removed,Proactive,all,368531.0,value in absolute number,2022-04-01,2022,4,2,0.8660254037844387,-0.4999999999999998,702895.2105263158,1307167.0,12.81728282537588,1,13,2,0,2,0
2022,5,google,Number of removal actions as a result of automated detection,content removed,Proactive,all,393303.0,value in absolute number,2022-05-01,2022,5,2,0.49999999999999994,-0.8660254037844387,702895.2105263158,1307167.0,12.882338128721603,1,13,2,0,2,0
2022,6,google,Number of removal actions as a result of automated detection,content removed,Proactive,all,528846.0,value in absolute number,2022-06-01,2022,6,2,1.2246467991473532e-16,-1.0,702895.2105263158,1307167.0,13.178454444054092,1,13,2,0,2,0
2022,7,google,Number of removal actions as a result of automated detection,content removed,Proactive,all,551800.0,value in absolute number,2022-07-01,2022,7,3,-0.4999999999999997,-0.8660254037844388,702895.2105263158,1307167.0,13.220942753014496,1,13,2,0,2,0
2022,8,google,Number of removal actions as a result of automated detection,content removed,Proactive,all,551659.0,value in absolute number,2022-08-01,2022,8,3,-0.8660254037844384,-0.5000000000000004,702895.2105263158,1307167.0,13.220687193460027,1,13,2,0,2,0
2022,9,google,Number of removal actions as a result of automated detection,content removed,Proactive,all,547431.0,value in absolute number,2022-09-01,2022,9,3,-1.0,-1.8369701987210297e-16,702895.2105263158,1307167.0,13.212993532045978,1,13,2,0,2,0
2022,10,google,Number of removal actions as a result of automated detection,content removed,Proactive,all,598732.0,value in absolute number,2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,702895.2105263158,1307167.0,13.302571034819845,1,13,2,0,2,0
2022,11,google,Number of removal actions as a result of automated detection,content removed,Proactive,all,521478.0,value in absolute number,2022-11-01,2022,11,4,-0.5000000000000004,0.8660254037844384,702895.2105263158,1307167.0,13.164424284155793,1,13,2,0,2,0
2022,12,google,Number of removal actions as a result of automated detection,content removed,Proactive,all,578000.0,value in absolute number,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,702895.2105263158,1307167.0,13.267330877756825,1,13,2,0,2,0
2022,1,instagram,Content Actioned,content actioned,Unknown,adult nudity and sexual activity,466.2,value in thousands,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,191.13304347826087,6.146757431514017,2,10,1,1,1,4
2022,1,instagram,Content Actioned,content actioned,Unknown,bullying and harassment,285.9,value in thousands,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,197.25565217391306,5.659133722987319,2,10,1,1,3,4
2022,1,instagram,Content Actioned,content actioned,Unknown,child endangerment - nudity and physical abuse,41.1,value in thousands,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,109.2233644859813,3.7400477406883357,2,10,1,1,5,4
2022,1,instagram,Content Actioned,content actioned,Unknown,child endangerment - sexual exploitation,1.2,value in millions,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,194.28551401869157,0.7884573603642702,2,10,1,1,6,1
2022,1,instagram,Content Actioned,content actioned,Unknown,dangerous organizations and individuals: organized hate,1.4,value in thousands,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,55.39217391304348,0.8754687373538999,2,10,1,1,11,4
2022,1,instagram,Content Actioned,content actioned,Unknown,dangerous organizations and individuals: terrorism,8.4,value in thousands,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,98.71608695652174,2.2407096892759584,2,10,1,1,12,4
2022,1,instagram,Content Actioned,content actioned,Unknown,hate speech,24.9,value in thousands,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,362.6427983539094,3.254242968705492,2,10,1,1,14,4
2022,1,instagram,Content Actioned,content actioned,Unknown,regulated goods: drugs,1.7,value in thousands,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,68.04292035398231,0.9932517730102834,2,10,1,1,27,4
2022,1,instagram,Content Actioned,content actioned,Unknown,regulated goods: firearms,0.5,value in thousands,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,65.43859649122807,0.4054651081081644,2,10,1,1,28,4
2022,1,instagram,Content Actioned,content actioned,Unknown,suicide and self-injury,815.8,value in thousands,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,167.38962264150942,6.705394266850456,2,10,1,1,33,4
2022,1,instagram,Content Actioned,content actioned,Unknown,violence and incitement,27.5,value in thousands,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,125.37943925233645,3.349904087274605,2,10,1,1,38,4
2022,1,instagram,Content Actioned,content actioned,Unknown,violent and graphic content,333.4,value in thousands,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,278.27434782608697,5.812337881210547,2,10,1,1,39,4
2022,1,instagram,Proactive Rate,content actioned,Proactive,adult nudity and sexual activity,95.0,value in percentage,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,191.13304347826087,4.564348191467836,2,15,1,0,1,3
2022,1,instagram,Proactive Rate,content actioned,Proactive,bullying and harassment,83.8,value in percentage,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,197.25565217391306,4.440295542797857,2,15,1,0,3,3
2022,1,instagram,Proactive Rate,content actioned,Proactive,child endangerment - nudity and physical abuse,93.7,value in percentage,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,109.2233644859813,4.550714000192032,2,15,1,0,5,3
2022,1,instagram,Proactive Rate,content actioned,Proactive,child endangerment - sexual exploitation,96.0,value in percentage,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,194.28551401869157,4.574710978503383,2,15,1,0,6,3
2022,1,instagram,Proactive Rate,content actioned,Proactive,dangerous organizations and individuals: organized hate,96.4,value in percentage,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,55.39217391304348,4.578826210648489,2,15,1,0,11,3
2022,1,instagram,Proactive Rate,content actioned,Proactive,dangerous organizations and individuals: terrorism,97.1,value in percentage,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,98.71608695652174,4.585987366571318,2,15,1,0,12,3
2022,1,instagram,Proactive Rate,content actioned,Proactive,hate speech,74.6,value in percentage,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,362.6427983539094,4.3254562831854875,2,15,1,0,14,3
2022,1,instagram,Proactive Rate,content actioned,Proactive,regulated goods: drugs,99.6,value in percentage,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,68.04292035398231,4.611152257665639,2,15,1,0,27,3
2022,1,instagram,Proactive Rate,content actioned,Proactive,regulated goods: firearms,99.0,value in percentage,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,65.43859649122807,4.605170185988092,2,15,1,0,28,3
2022,1,instagram,Proactive Rate,content actioned,Proactive,suicide and self-injury,99.5,value in percentage,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,167.38962264150942,4.61015772749913,2,15,1,0,33,3
2022,1,instagram,Proactive Rate,content actioned,Proactive,violence and incitement,92.5,value in percentage,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,125.37943925233645,4.537961436294641,2,15,1,0,38,3
2022,1,instagram,Proactive Rate,content actioned,Proactive,violent and graphic content,99.6,value in percentage,2022-01-01,2022,1,1,0.49999999999999994,0.8660254037844387,151.0612927191679,278.27434782608697,4.611152257665639,2,15,1,0,39,3
2022,2,instagram,Content Actioned,content actioned,Unknown,adult nudity and sexual activity,371.4,value in thousands,2022-02-01,2022,2,1,0.8660254037844386,0.5000000000000001,151.0612927191679,191.13304347826087,5.919968545402912,2,10,1,1,1,4
2022,2,instagram,Content Actioned,content actioned,Unknown,bullying and harassment,226.1,value in thousands,2022-02-01,2022,2,1,0.8660254037844386,0.5000000000000001,151.0612927191679,197.25565217391306,5.425390449111513,2,10,1,1,3,4
2022,2,instagram,Content Actioned,content actioned,Unknown,child endangerment - nudity and physical abuse,15.3,value in thousands,2022-02-01,2022,2,1,0.8660254037844386,0.5000000000000001,151.0612927191679,109.2233644859813,2.791165107812717,2,10,1,1,5,4
